,Company,Test R2,Test MSE,Sector,Highest Difference,Highest Difference Percentage,Average Difference,Average Difference Percentage,Model,Evaluation
0,SMCB,0.9988122613522252,746.7033749119454,Basic Materials,271.550867096071,19.86439140051546,-1.3133890122303464,-0.14575850760017728,Multiple Linear Regression,Inter-Sector
0,SMGA,-1.4234207104729744,167.24874972743044,Basic Materials,2.996139993713939,3.609807221342095,-9.202330030403099,-10.180790912023323,Multiple Linear Regression,Inter-Sector
0,SMGR,0.9977595302534104,32767.622880114366,Basic Materials,1984.4194885594466,83.54799327235949,-6.336025899462708,-0.061080721410258006,Multiple Linear Regression,Inter-Sector
0,SMKL,0.9850230027239966,103.27293841924977,Basic Materials,91.03406013598203,19.04478245522637,-0.8418692446119261,-0.27472248826944196,Multiple Linear Regression,Inter-Sector
0,SMLE,0.7505871569017302,606.5580229557177,Basic Materials,16.184342774882452,9.691223218492487,-12.418011059062481,-7.967636986911081,Multiple Linear Regression,Inter-Sector
0,SOLA,,14101.751619008925,Basic Materials,-118.7507962878941,-62.831109147033914,-118.7507962878941,-62.831109147033914,Multiple Linear Regression,Inter-Sector
0,SPMA,0.997053388678922,44.29078088255838,Basic Materials,92.26165224343742,22.394990672929495,-0.2993168759375855,-0.10317019944178381,Multiple Linear Regression,Inter-Sector
0,SQMI,0.9987735664042742,160.35420702615377,Basic Materials,140.81752524481647,32.32860066716683,-0.5861675747405473,-0.7163555152131248,Multiple Linear Regression,Inter-Sector
0,SRSN,0.9937136251310451,54.52745112773281,Basic Materials,104.3406293198858,31.61837252117752,0.09035149476892726,-0.4463699331936307,Multiple Linear Regression,Inter-Sector
0,SULI,0.9988250631606674,297.7577960353668,Basic Materials,377.770084493191,23.449461122458786,0.10404666125092288,-0.25102328272923613,Multiple Linear Regression,Inter-Sector
0,SWAT,0.9746114687382756,50.24826514464996,Basic Materials,80.85919024277979,27.047147770897382,-1.4489757440999183,-1.3842848780374988,Multiple Linear Regression,Inter-Sector
0,TALF,0.9534088279785058,254.5947262088622,Basic Materials,80.06521688553039,21.9485239615874,-0.6854958280639375,-0.2599464835552173,Multiple Linear Regression,Inter-Sector
0,TBMS,0.9974214290295954,183.89401413800502,Basic Materials,279.7696159138766,21.238019690079245,0.6145844838358524,0.0926600105801142,Multiple Linear Regression,Inter-Sector
0,TDPM,0.9961023261401034,29.690052911583596,Basic Materials,56.62037497691347,25.053263264121,-1.1495329133482488,-0.5336142825486487,Multiple Linear Regression,Inter-Sector
0,TINS,0.9979751279113022,694.8202870852047,Basic Materials,185.59422214241067,16.134589493596803,-5.065772702249907,-1.4199465212293434,Multiple Linear Regression,Inter-Sector
0,TIRT,0.9816817148598425,80.03746442821945,Basic Materials,223.33175586059394,33.33776457795615,-0.07390846339972071,-0.12322461234253075,Multiple Linear Regression,Inter-Sector
